Opportunity(Default),kc_num,min_opp,mean_opp
62,3,34,45.0
0,0,0,0.0
0,0,0,0.0
0,1,78,78.0
0,1,63,63.0
63,3,50,72.33333
158,2,13,85.5
0,1,159,159.0
0,1,160,160.0
161,2,14,87.5
0,0,0,0.0
0,1,82,82.0
191,2,10,100.5
64,3,40,69.66667
0,1,83,83.0
0,1,192,192.0
65,3,41,70.66667
0,0,0,0.0
0,0,0,0.0
0,1,79,79.0
0,1,80,80.0
0,1,64,64.0
107,3,51,78.0
0,1,162,162.0
108,3,1,62.0
0,1,163,163.0
109,3,2,63.0
0,1,164,164.0
110,3,3,64.0
0,1,165,165.0
0,0,0,0.0
0,1,84,84.0
193,2,11,102.0
111,3,42,77.66667
0,0,0,0.0
0,0,0,0.0
0,1,81,81.0
0,1,65,65.0
0,1,166,166.0
0,1,167,167.0
0,1,168,168.0
0,1,169,169.0
66,3,35,51.0
67,3,36,52.0
0,0,0,0.0
0,1,85,85.0
194,2,16,105.0
68,3,37,49.33333
0,1,86,86.0
195,2,17,106.0
69,3,38,50.33333
0,0,0,0.0
0,0,0,0.0
0,1,82,82.0
0,1,66,66.0
70,3,39,54.33333
0,1,170,170.0
0,1,171,171.0
0,1,172,172.0
0,0,0,0.0
0,1,87,87.0
196,2,18,107.0
71,3,40,52.0
0,1,173,173.0
72,3,4,39.0
73,3,5,40.0
0,1,174,174.0
0,0,0,0.0
0,0,0,0.0
0,1,83,83.0
0,1,67,67.0
0,1,175,175.0
0,1,176,176.0
0,1,177,177.0
0,1,178,178.0
112,3,55,82.66667
0,0,0,0.0
0,1,88,88.0
197,2,19,108.0
113,3,46,80.33333
0,1,89,89.0
198,2,20,109.0
114,3,47,81.33333
0,0,0,0.0
0,0,0,0.0
0,1,84,84.0
0,1,85,85.0
0,1,68,68.0
0,1,179,179.0
115,3,48,82.33333
0,1,180,180.0
0,1,181,181.0
0,1,182,182.0
116,3,56,85.66667
117,3,57,86.66667
0,0,0,0.0
0,1,90,90.0
199,2,12,105.5
118,3,49,84.66667
0,1,91,91.0
200,2,13,106.5
119,3,50,85.66667
0,0,0,0.0
0,0,0,0.0
0,1,86,86.0
0,1,69,69.0
74,3,43,58.33333
0,1,183,183.0
0,1,184,184.0
0,1,185,185.0
0,1,186,186.0
0,0,0,0.0
0,1,92,92.0
201,2,21,111.0
75,3,44,56.66667
0,1,93,93.0
202,2,22,112.0
76,3,45,57.66667
0,0,0,0.0
0,0,0,0.0
0,1,87,87.0
0,1,70,70.0
0,1,187,187.0
0,1,188,188.0
0,1,189,189.0
120,3,59,89.33333
0,0,0,0.0
0,1,94,94.0
203,2,14,108.5
121,3,53,88.0
0,1,95,95.0
204,2,15,109.5
122,3,54,89.0
0,1,190,190.0
0,0,0,0.0
0,0,0,0.0
0,1,88,88.0
0,1,71,71.0
123,3,60,91.66667
0,1,191,191.0
0,1,192,192.0
0,1,193,193.0
0,1,194,194.0
0,0,0,0.0
0,0,0,0.0
0,1,89,89.0
0,1,72,72.0
124,3,61,92.66667
0,1,195,195.0
0,1,196,196.0
0,1,197,197.0
0,0,0,0.0
0,1,96,96.0
205,2,23,114.0
125,3,55,91.33333
0,1,97,97.0
206,2,24,115.0
126,3,56,92.33333
0,1,198,198.0
0,0,0,0.0
0,0,0,0.0
0,1,90,90.0
0,1,91,91.0
0,1,73,73.0
127,3,62,95.0
128,3,6,77.0
0,1,199,199.0
0,1,200,200.0
0,1,201,201.0
129,3,7,78.0
0,1,202,202.0
0,0,0,0.0
0,1,98,98.0
207,2,16,111.5
130,3,57,95.33333
0,1,99,99.0
208,2,17,112.5
131,3,58,96.33333
0,0,0,0.0
0,0,0,0.0
0,1,92,92.0
0,1,74,74.0
77,3,8,43.66667
0,1,203,203.0
0,1,204,204.0
0,1,205,205.0
0,1,206,206.0
78,3,9,44.66667
79,3,48,63.33333
0,0,0,0.0
0,1,209,209.0
0,1,100,100.0
210,2,18,114.0
80,3,49,62.66667
0,0,0,0.0
0,0,0,0.0
0,1,93,93.0
0,1,75,75.0
0,1,207,207.0
0,1,208,208.0
0,1,209,209.0
0,1,210,210.0
132,3,64,99.0
0,0,0,0.0
0,1,101,101.0
211,2,19,115.0
133,3,60,98.33333
0,1,102,102.0
212,2,20,116.0
134,3,61,99.33333
0,0,0,0.0
0,0,0,0.0
0,1,94,94.0
0,1,76,76.0
0,1,211,211.0
0,1,212,212.0
0,1,213,213.0
0,1,214,214.0
81,3,50,65.33333
82,3,3,45.33333
0,1,215,215.0
0,1,216,216.0
0,0,0,0.0
0,1,213,213.0
94,2,94,157.0
83,3,52,65.66667
0,1,214,214.0
95,2,95,158.0
84,3,53,66.66667
0,0,0,0.0
0,0,0,0.0
0,1,95,95.0
0,1,96,96.0
0,1,77,77.0
0,1,217,217.0
0,1,218,218.0
0,1,219,219.0
0,1,220,220.0
135,3,66,101.66667
0,0,0,0.0
103,2,103,162.5
215,2,25,120.0
136,3,64,101.66667
104,2,104,163.5
216,2,26,121.0
137,3,65,102.66667
0,0,0,0.0
0,0,0,0.0
0,1,97,97.0
0,1,78,78.0
0,1,221,221.0
0,1,222,222.0
0,1,223,223.0
0,1,224,224.0
85,3,54,68.66667
0,0,0,0.0
105,2,105,164.5
0,1,217,217.0
96,2,96,160.5
86,3,55,69.0
106,2,106,166.0
0,1,218,218.0
97,2,97,162.0
87,3,56,70.0
0,0,0,0.0
0,1,227,227.0
0,1,66,66.0
0,1,2,2.0
0,1,228,228.0
0,1,67,67.0
0,1,3,3.0
0,1,234,234.0
0,0,0,0.0
0,1,3,3.0
0,1,4,4.0
0,1,235,235.0
0,0,0,0.0
0,1,5,5.0
0,1,236,236.0
0,0,0,0.0
0,1,6,6.0
0,1,237,237.0
0,0,0,0.0
0,1,7,7.0
0,1,238,238.0
0,0,0,0.0
0,1,8,8.0
0,1,239,239.0
0,0,0,0.0
0,1,69,69.0
100,2,100,170.0
0,0,0,0.0
0,1,9,9.0
0,1,241,241.0
0,0,0,0.0
0,1,10,10.0
0,1,242,242.0
0,0,0,0.0
0,1,11,11.0
0,1,243,243.0
0,0,0,0.0
0,1,12,12.0
0,1,244,244.0
0,0,0,0.0
0,1,13,13.0
0,1,245,245.0
0,0,0,0.0
0,1,14,14.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,2,2.0
0,1,246,246.0
0,1,72,72.0
0,1,15,15.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,3,3.0
0,1,247,247.0
0,1,73,73.0
0,1,16,16.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,4,4.0
0,1,248,248.0
0,1,74,74.0
0,1,17,17.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,5,5.0
0,1,249,249.0
0,1,75,75.0
0,1,18,18.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,6,6.0
0,1,250,250.0
0,1,76,76.0
0,1,229,229.0
0,1,75,75.0
0,1,19,19.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,7,7.0
0,1,251,251.0
0,1,77,77.0
0,1,20,20.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
56,2,8,32.0
0,0,0,0.0
0,1,252,252.0
0,1,78,78.0
0,1,2,2.0
0,1,21,21.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
57,2,9,33.0
0,1,253,253.0
0,1,79,79.0
0,1,3,3.0
0,1,2,2.0
0,1,230,230.0
0,1,22,22.0
0,1,254,254.0
0,1,70,70.0
0,1,3,3.0
231,2,23,127.0
0,1,24,24.0
0,1,255,255.0
0,1,71,71.0
232,2,4,118.0
233,2,25,129.0
234,2,5,119.5
0,1,6,6.0
0,1,26,26.0
0,1,256,256.0
0,1,7,7.0
0,1,27,27.0
0,1,257,257.0
0,1,235,235.0
0,1,8,8.0
0,1,28,28.0
0,1,258,258.0
0,1,236,236.0
0,1,237,237.0
0,1,259,259.0
0,1,72,72.0
0,1,9,9.0
0,1,238,238.0
0,1,29,29.0
0,1,260,260.0
0,1,73,73.0
0,1,10,10.0
239,2,30,134.5
0,1,261,261.0
0,1,240,240.0
0,1,31,31.0
0,1,262,262.0
0,1,11,11.0
241,2,32,136.5
0,1,33,33.0
0,1,263,263.0
0,1,242,242.0
0,1,264,264.0
0,1,74,74.0
0,1,12,12.0
0,1,13,13.0
243,2,34,138.5
0,1,265,265.0
0,1,244,244.0
0,1,14,14.0
245,2,35,140.0
0,1,266,266.0
0,1,246,246.0
0,1,15,15.0
247,2,36,141.5
0,1,267,267.0
0,1,248,248.0
0,1,16,16.0
0,1,37,37.0
0,1,268,268.0
0,1,249,249.0
250,2,17,133.5
251,2,38,144.5
0,1,269,269.0
0,1,252,252.0
0,1,18,18.0
0,1,39,39.0
0,1,270,270.0
0,1,253,253.0
0,1,19,19.0
0,1,40,40.0
0,1,271,271.0
0,1,254,254.0
0,1,20,20.0
0,1,41,41.0
0,1,272,272.0
0,1,255,255.0
0,1,21,21.0
0,1,76,76.0
0,1,256,256.0
0,1,77,77.0
0,1,42,42.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,10,10.0
0,1,22,22.0
0,1,78,78.0
0,1,257,257.0
0,1,79,79.0
0,1,43,43.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,11,11.0
0,1,273,273.0
0,1,80,80.0
0,1,258,258.0
0,1,80,80.0
0,1,274,274.0
0,1,81,81.0
259,2,23,141.0
0,1,81,81.0
260,2,24,142.0
0,1,82,82.0
0,1,261,261.0
262,2,25,143.5
0,1,83,83.0
0,1,263,263.0
0,1,84,84.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,12,12.0
0,1,44,44.0
0,0,0,0.0
0,0,0,0.0
0,1,275,275.0
0,1,82,82.0
264,2,26,145.0
0,1,85,85.0
0,1,265,265.0
0,1,86,86.0
0,1,45,45.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,13,13.0
0,1,276,276.0
0,1,83,83.0
0,1,266,266.0
0,1,87,87.0
0,1,27,27.0
0,1,88,88.0
0,1,46,46.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,14,14.0
0,1,277,277.0
0,1,84,84.0
267,2,28,147.5
0,1,89,89.0
0,1,268,268.0
0,1,90,90.0
0,1,47,47.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,15,15.0
0,1,278,278.0
0,1,85,85.0
0,1,29,29.0
0,1,91,91.0
0,1,269,269.0
0,1,92,92.0
0,1,48,48.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,16,16.0
0,1,279,279.0
0,1,86,86.0
0,1,30,30.0
0,1,93,93.0
0,1,270,270.0
0,1,94,94.0
0,1,49,49.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,17,17.0
0,1,280,280.0
0,1,87,87.0
0,1,31,31.0
0,1,95,95.0
0,1,271,271.0
0,1,96,96.0
0,1,50,50.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,18,18.0
0,1,281,281.0
0,1,88,88.0
0,1,272,272.0
0,1,97,97.0
0,1,282,282.0
0,1,89,89.0
273,2,32,152.5
0,1,98,98.0
0,1,33,33.0
274,2,34,154.0
0,1,99,99.0
0,1,35,35.0
0,1,100,100.0
0,1,51,51.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,19,19.0
0,1,283,283.0
0,1,90,90.0
275,2,36,155.5
0,1,101,101.0
0,1,37,37.0
0,1,102,102.0
0,1,52,52.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,20,20.0
0,1,284,284.0
0,1,91,91.0
0,1,38,38.0
0,1,103,103.0
0,1,39,39.0
0,1,104,104.0
0,1,276,276.0
0,1,105,105.0
0,1,53,53.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,21,21.0
0,1,285,285.0
0,1,92,92.0
0,1,40,40.0
0,1,106,106.0
0,1,277,277.0
0,1,107,107.0
0,1,54,54.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,22,22.0
0,1,286,286.0
0,1,93,93.0
278,2,41,159.5
0,1,108,108.0
1,2,1,1.0
0,1,1,1.0
0,1,2,2.0
1,2,1,1.0
0,0,0,0.0
1,2,1,1.0
0,0,0,0.0
2,2,2,2.0
0,0,0,0.0
0,1,1,1.0
0,1,3,3.0
0,1,2,2.0
0,1,4,4.0
3,2,3,3.0
0,0,0,0.0
0,0,0,0.0
0,1,5,5.0
0,1,3,3.0
0,1,6,6.0
4,2,4,4.0
1,2,1,1.0
0,0,0,0.0
5,2,5,5.0
2,2,2,2.0
0,0,0,0.0
0,1,4,4.0
1,2,1,1.0
0,1,7,7.0
0,1,5,5.0
2,2,2,2.0
0,1,8,8.0
0,1,6,6.0
3,2,3,3.0
0,1,9,9.0
6,2,6,6.0
3,2,3,3.0
0,0,0,0.0
0,1,7,7.0
4,2,4,4.0
0,1,10,10.0
7,2,7,7.0
4,2,4,4.0
0,0,0,0.0
0,1,8,8.0
5,2,5,5.0
0,1,11,11.0
0,1,8,8.0
0,0,0,0.0
0,1,9,9.0
0,1,1,1.0
0,1,9,9.0
1,2,1,1.0
0,1,10,10.0
2,2,2,2.0
3,2,3,3.0
0,1,11,11.0
4,2,4,4.0
0,1,12,12.0
5,2,5,5.0
0,1,13,13.0
6,2,6,6.0
0,1,14,14.0
7,2,7,7.0
0,1,15,15.0
8,2,8,8.0
0,1,10,10.0
0,0,0,0.0
0,1,11,11.0
0,0,0,0.0
0,1,12,12.0
0,0,0,0.0
0,1,16,16.0
9,2,9,9.0
0,1,13,13.0
5,2,5,5.0
0,1,2,2.0
0,1,14,14.0
6,2,6,6.0
0,0,0,0.0
0,1,15,15.0
7,2,7,7.0
0,1,3,3.0
0,1,16,16.0
8,2,8,8.0
0,1,4,4.0
2,2,2,2.0
0,1,12,12.0
0,1,13,13.0
2,2,2,2.0
0,0,0,0.0
3,2,3,3.0
0,1,14,14.0
0,1,15,15.0
3,2,1,2.0
0,0,0,0.0
0,0,0,0.0
4,2,4,4.0
0,1,16,16.0
0,1,17,17.0
4,2,2,3.0
0,0,0,0.0
0,0,0,0.0
5,2,5,5.0
0,1,18,18.0
0,1,19,19.0
3,2,3,4.0
0,0,0,0.0
0,0,0,0.0
6,2,6,6.0
0,1,20,20.0
0,1,21,21.0
4,2,4,5.0
0,0,0,0.0
0,0,0,0.0
7,2,7,7.0
0,1,1,1.0
5,2,5,6.0
0,1,1,1.0
0,1,8,8.0
0,1,2,2.0
8,3,1,4.0
0,1,1,1.0
0,1,9,9.0
0,1,3,3.0
9,2,4,6.5
0,1,2,2.0
0,1,10,10.0
0,1,4,4.0
10,2,5,7.5
0,1,3,3.0
0,1,11,11.0
0,1,22,22.0
0,1,23,23.0
11,2,6,8.5
0,0,0,0.0
0,0,0,0.0
0,1,5,5.0
0,1,12,12.0
0,1,24,24.0
0,1,25,25.0
6,2,6,9.0
0,0,0,0.0
0,1,6,6.0
13,2,13,13.0
0,0,0,0.0
14,2,1,7.5
0,1,26,26.0
0,1,27,27.0
15,2,7,11.0
0,0,0,0.0
0,0,0,0.0
0,1,14,14.0
0,1,28,28.0
0,1,29,29.0
7,2,7,11.5
0,0,0,0.0
0,0,0,0.0
15,2,15,16.0
0,0,0,0.0
0,1,30,30.0
0,1,31,31.0
18,2,8,13.0
0,0,0,0.0
0,0,0,0.0
0,1,16,16.0
0,1,32,32.0
0,1,33,33.0
19,2,9,14.0
0,0,0,0.0
0,0,0,0.0
0,1,17,17.0
0,1,34,34.0
0,1,35,35.0
8,2,8,14.0
0,0,0,0.0
0,0,0,0.0
0,1,18,18.0
0,1,5,5.0
21,2,10,15.5
0,1,4,4.0
0,1,19,19.0
0,1,6,6.0
9,2,9,15.5
0,1,5,5.0
0,1,7,7.0
0,0,0,0.0
0,0,0,0.0
0,1,1,1.0
1,3,1,1.0
0,1,1,1.0
0,1,2,2.0
0,1,3,3.0
0,1,4,4.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,34,34.0
2,3,1,1.66667
0,0,0,0.0
0,0,0,0.0
0,1,2,2.0
3,3,2,2.66667
0,1,5,5.0
0,1,6,6.0
1,3,1,3.0
0,1,7,7.0
0,1,8,8.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,35,35.0
15,2,15,25.5
5,3,2,4.0
0,0,0,0.0
0,0,0,0.0
0,1,3,3.0
6,3,3,5.0
0,1,9,9.0
0,1,10,10.0
0,1,11,11.0
2,3,2,5.33333
0,1,12,12.0
0,0,0,0.0
0,0,0,0.0
0,1,4,4.0
8,3,4,6.66667
0,1,13,13.0
0,1,14,14.0
0,1,15,15.0
0,1,16,16.0
0,0,0,0.0
0,1,37,37.0
16,2,16,27.0
9,3,3,7.0
0,0,0,0.0
0,0,0,0.0
0,1,5,5.0
10,3,5,8.33333
0,1,17,17.0
0,1,18,18.0
0,1,19,19.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
17,2,17,28.0
11,3,4,8.66667
0,1,20,20.0
0,0,0,0.0
18,2,18,29.0
12,3,5,9.66667
0,0,0,0.0
0,0,0,0.0
0,1,1,1.0
0,1,6,6.0
0,0,0,0.0
0,1,2,2.0
0,1,7,7.0
0,0,0,0.0
13,3,6,10.66667
0,1,21,21.0
0,1,22,22.0
0,1,23,23.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
8,2,8,24.5
19,2,19,30.5
14,3,6,11.33333
0,0,0,0.0
0,0,0,0.0
0,1,8,8.0
15,3,7,12.33333
0,1,24,24.0
0,1,25,25.0
0,1,26,26.0
0,1,27,27.0
0,0,0,0.0
9,2,9,26.0
20,2,20,32.0
16,3,7,13.0
0,0,0,0.0
0,0,0,0.0
0,1,9,9.0
17,3,8,14.0
0,1,28,28.0
0,1,29,29.0
0,1,30,30.0
0,1,31,31.0
0,0,0,0.0
0,0,0,0.0
18,3,8,14.66667
0,0,0,0.0
0,0,0,0.0
0,1,10,10.0
19,3,9,15.66667
0,1,32,32.0
0,1,33,33.0
0,1,34,34.0
0,1,35,35.0
20,3,9,16.33333
0,0,0,0.0
0,1,3,3.0
0,0,0,0.0
0,1,4,4.0
0,1,11,11.0
21,3,10,17.33333
0,1,36,36.0
3,3,3,15.66667
0,1,37,37.0
4,3,4,16.66667
0,1,38,38.0
0,1,39,39.0
24,3,10,19.33333
0,0,0,0.0
0,1,5,5.0
0,0,0,0.0
0,0,0,0.0
0,1,8,8.0
0,1,14,14.0
29,3,12,23.33333
0,1,48,48.0
0,1,49,49.0
0,1,50,50.0
0,1,51,51.0
30,3,1,20.33333
31,3,2,21.33333
0,1,1,1.0
0,0,0,0.0
0,1,2,2.0
0,1,1,1.0
0,1,1,1.0
0,1,2,2.0
0,1,3,3.0
0,1,2,2.0
0,1,1,1.0
0,0,0,0.0
0,1,9,9.0
0,1,15,15.0
0,0,0,0.0
0,1,10,10.0
32,3,13,25.66667
0,1,52,52.0
0,1,53,53.0
33,3,1,22.33333
34,3,2,23.33333
54,2,4,29.0
0,1,55,55.0
0,0,0,0.0
0,1,45,45.0
24,2,1,12.5
35,3,3,24.33333
0,1,4,4.0
0,1,3,3.0
0,1,4,4.0
0,0,0,0.0
0,0,0,0.0
0,1,3,3.0
0,1,5,5.0
0,1,4,4.0
0,1,6,6.0
0,1,2,2.0
0,1,7,7.0
0,1,8,8.0
0,0,0,0.0
0,1,11,11.0
0,0,0,0.0
0,1,12,12.0
0,1,16,16.0
1,3,1,5.33333
0,1,5,5.0
0,0,0,0.0
0,1,6,6.0
0,0,0,0.0
0,1,56,56.0
0,1,57,57.0
0,1,58,58.0
0,1,59,59.0
0,0,0,0.0
25,2,8,16.5
21,2,21,33.5
0,0,0,0.0
2,3,2,2.66667
0,1,26,26.0
22,2,22,34.5
3,3,3,3.66667
0,1,5,5.0
0,1,9,9.0
0,1,6,6.0
0,1,10,10.0
0,1,11,11.0
0,1,3,3.0
0,1,12,12.0
0,1,13,13.0
0,1,7,7.0
0,1,8,8.0
0,1,4,4.0
0,0,0,0.0
0,1,13,13.0
0,1,17,17.0
0,0,0,0.0
4,3,4,18.33333
0,1,60,60.0
0,1,61,61.0
5,3,5,18.33333
0,1,62,62.0
0,1,63,63.0
6,3,6,19.33333
0,1,7,7.0
0,1,8,8.0
0,0,0,0.0
0,1,14,14.0
0,1,15,15.0
0,1,9,9.0
0,0,0,0.0
0,1,14,14.0
0,1,18,18.0
0,0,0,0.0
0,1,15,15.0
39,3,16,30.33333
0,1,64,64.0
0,1,65,65.0
0,1,66,66.0
0,1,67,67.0
0,1,68,68.0
0,0,0,0.0
0,1,27,27.0
23,2,23,35.5
40,3,6,27.66667
0,1,28,28.0
24,2,24,36.5
41,3,7,28.66667
0,1,9,9.0
0,1,10,10.0
0,0,0,0.0
0,1,16,16.0
0,1,17,17.0
0,1,18,18.0
0,1,19,19.0
0,1,10,10.0
0,1,11,11.0
0,1,5,5.0
0,0,0,0.0
0,1,16,16.0
0,1,19,19.0
0,0,0,0.0
0,1,17,17.0
7,3,1,16.66667
0,1,69,69.0
8,3,1,17.33333
70,2,5,37.5
0,1,11,11.0
0,0,0,0.0
0,1,12,12.0
0,0,0,0.0
0,1,20,20.0
0,1,21,21.0
0,1,12,12.0
0,1,13,13.0
0,1,6,6.0
0,1,22,22.0
0,1,23,23.0
0,0,0,0.0
0,1,18,18.0
0,1,20,20.0
0,0,0,0.0
0,1,19,19.0
44,3,2,28.33333
0,1,71,71.0
0,1,72,72.0
0,1,73,73.0
0,1,74,74.0
0,0,0,0.0
0,0,0,0.0
0,1,29,29.0
45,3,2,29.0
0,0,0,0.0
0,1,30,30.0
46,3,3,30.0
0,1,13,13.0
0,0,0,0.0
0,1,14,14.0
0,1,24,24.0
0,1,25,25.0
0,1,26,26.0
0,1,27,27.0
0,1,14,14.0
0,0,0,0.0
0,1,20,20.0
0,1,21,21.0
0,0,0,0.0
9,3,9,24.33333
0,1,75,75.0
0,1,76,76.0
77,2,6,41.5
0,1,78,78.0
10,3,8,22.0
0,0,0,0.0
31,2,31,40.5
0,1,32,32.0
11,3,9,23.0
0,1,15,15.0
0,1,16,16.0
0,1,28,28.0
0,1,29,29.0
0,1,15,15.0
0,1,30,30.0
0,1,31,31.0
0,1,16,16.0
0,0,0,0.0
0,1,21,21.0
0,1,22,22.0
0,0,0,0.0
0,1,22,22.0
50,3,18,36.66667
0,1,79,79.0
0,1,80,80.0
0,1,81,81.0
0,1,82,82.0
51,3,10,34.66667
0,0,0,0.0
0,1,33,33.0
25,2,25,38.0
52,3,11,35.66667
0,0,0,0.0
0,1,52,52.0
34,2,2,18.0
53,3,12,36.66667
0,1,17,17.0
0,0,0,0.0
0,1,18,18.0
0,0,0,0.0
0,1,32,32.0
0,1,33,33.0
0,1,17,17.0
0,1,34,34.0
0,1,18,18.0
0,1,35,35.0
0,0,0,0.0
0,0,0,0.0
0,1,23,23.0
0,1,24,24.0
0,1,23,23.0
12,3,12,28.33333
0,1,83,83.0
0,1,84,84.0
0,1,85,85.0
86,2,1,43.5
0,0,0,0.0
26,2,26,39.5
0,0,0,0.0
0,1,54,54.0
35,2,3,19.0
13,3,13,27.0
0,1,55,55.0
36,2,4,20.0
14,3,14,28.0
0,1,19,19.0
0,0,0,0.0
0,1,20,20.0
0,0,0,0.0
0,1,36,36.0
0,1,37,37.0
0,1,38,38.0
0,1,39,39.0
0,1,19,19.0
0,1,20,20.0
0,1,7,7.0
0,0,0,0.0
0,1,25,25.0
0,1,24,24.0
0,0,0,0.0
15,3,3,7.33333
0,1,87,87.0
0,1,88,88.0
0,1,89,89.0
0,1,90,90.0
0,0,0,0.0
37,2,37,46.5
0,1,38,38.0
57,2,17,37.0
0,0,0,0.0
16,3,4,8.33333
0,1,21,21.0
0,1,22,22.0
0,0,0,0.0
0,0,0,0.0
0,1,40,40.0
0,1,41,41.0
0,1,21,21.0
0,1,42,42.0
0,1,43,43.0
0,1,22,22.0
0,1,8,8.0
0,0,0,0.0
0,1,26,26.0
0,1,25,25.0
0,0,0,0.0
0,1,27,27.0
57,3,20,41.0
58,3,15,40.0
0,1,91,91.0
0,1,92,92.0
0,1,93,93.0
0,1,94,94.0
0,0,0,0.0
0,0,0,0.0
39,2,9,24.0
27,2,27,42.5
59,3,16,41.0
40,2,10,25.0
28,2,28,43.5
60,3,17,42.0
41,2,11,26.0
29,2,29,44.5
61,3,18,43.0
0,1,23,23.0
0,1,24,24.0
0,0,0,0.0
0,1,44,44.0
0,1,23,23.0
0,1,45,45.0
0,1,46,46.0
0,1,24,24.0
0,1,47,47.0
0,0,0,0.0
0,1,28,28.0
0,1,26,26.0
0,0,0,0.0
0,1,29,29.0
17,3,6,14.66667
0,1,95,95.0
0,1,96,96.0
97,2,7,52.0
0,1,98,98.0
0,0,0,0.0
42,2,12,27.0
30,2,30,45.5
18,3,7,14.66667
43,2,13,28.0
31,2,31,46.5
19,3,8,15.66667
0,1,25,25.0
0,0,0,0.0
0,1,26,26.0
0,0,0,0.0
0,1,48,48.0
0,1,49,49.0
0,1,50,50.0
0,1,51,51.0
0,1,25,25.0
0,0,0,0.0
0,1,27,27.0
0,0,0,0.0
0,1,30,30.0
62,3,22,45.0
0,1,99,99.0
0,1,100,100.0
0,1,101,101.0
0,1,102,102.0
0,0,0,0.0
0,1,63,63.0
44,2,5,24.5
63,3,21,45.33333
0,1,64,64.0
45,2,6,25.5
64,3,22,46.33333
0,1,65,65.0
46,2,7,26.5
65,3,23,47.33333
0,1,27,27.0
0,0,0,0.0
0,1,28,28.0
0,1,52,52.0
0,1,53,53.0
0,1,54,54.0
0,1,55,55.0
0,1,26,26.0
0,1,27,27.0
0,0,0,0.0
0,1,28,28.0
0,0,0,0.0
0,1,31,31.0
20,3,9,17.33333
0,1,103,103.0
0,0,0,0.0
0,1,47,47.0
32,2,32,49.0
21,3,10,18.33333
0,1,29,29.0
0,0,0,0.0
0,1,30,30.0
0,1,56,56.0
0,1,57,57.0
22,3,3,12.0
0,1,104,104.0
0,1,105,105.0
0,0,0,0.0
0,1,48,48.0
33,2,33,50.0
23,3,12,20.0
0,1,58,58.0
0,1,28,28.0
0,1,59,59.0
0,1,29,29.0
0,1,60,60.0
0,0,0,0.0
0,1,29,29.0
0,0,0,0.0
0,1,32,32.0
24,3,13,20.33333
25,3,4,14.33333
0,1,106,106.0
0,1,107,107.0
0,1,108,108.0
0,0,0,0.0
0,1,49,49.0
34,2,34,51.0
26,3,15,22.33333
0,0,0,0.0
0,1,50,50.0
35,2,35,52.0
27,3,16,23.33333
0,1,31,31.0
0,0,0,0.0
0,1,32,32.0
0,1,61,61.0
0,1,62,62.0
0,1,63,63.0
0,1,64,64.0
0,1,30,30.0
0,1,31,31.0
0,0,0,0.0
0,1,30,30.0
0,0,0,0.0
0,1,33,33.0
0,1,34,34.0
66,3,25,48.66667
0,1,109,109.0
0,1,110,110.0
0,1,111,111.0
0,1,112,112.0
0,0,0,0.0
0,1,51,51.0
0,0,0,0.0
10,2,10,40.0
0,0,0,0.0
67,3,28,50.33333
0,1,71,71.0
0,1,38,38.0
0,1,39,39.0
89,2,24,56.5
0,0,0,0.0
0,0,0,0.0
0,1,72,72.0
0,1,40,40.0
0,1,41,41.0
47,2,47,68.5
0,0,0,0.0
0,1,73,73.0
0,1,10,10.0
0,1,11,11.0
91,2,25,58.0
0,0,0,0.0
0,0,0,0.0
0,1,74,74.0
0,1,42,42.0
0,1,43,43.0
92,2,26,59.0
0,0,0,0.0
0,0,0,0.0
0,1,75,75.0
0,1,12,12.0
0,1,13,13.0
93,2,27,60.0
